Row,Date,Year,Month,YearMonth,Day,Week_Index,Day_Index,is_weekend,is_market_holiday,is_eq_weekly_exp,eq_weekly_exp_cumulative,is_eq_monthly_exp,is_eq_quarterly_exp,is_vix_weekly_exp,vix_weekly_exp_cumulative,is_vix_monthly_exp,is_vix_quarterly_exp
919,2018-7-7,2018,7,2018-7,7,27,7,1,0,0,1,0,0,0,1,0,0
920,2018-7-8,2018,7,2018-7,8,28,1,1,0,0,1,0,0,0,1,0,0
921,2018-7-9,2018,7,2018-7,9,28,2,0,0,0,1,0,0,0,1,0,0
922,2018-7-10,2018,7,2018-7,10,28,3,0,0,0,1,0,0,1,2,0,0
923,2018-7-11,2018,7,2018-7,11,28,4,0,0,0,1,0,0,0,2,0,0
924,2018-7-12,2018,7,2018-7,12,28,5,0,0,0,1,0,0,0,2,0,0
925,2018-7-13,2018,7,2018-7,13,28,6,0,0,1,2,0,0,0,2,0,0
926,2018-7-14,2018,7,2018-7,14,28,7,1,0,0,2,0,0,0,2,0,0
927,2018-7-15,2018,7,2018-7,15,29,1,1,0,0,2,0,0,0,2,0,0
928,2018-7-16,2018,7,2018-7,16,29,2,0,0,0,2,0,0,0,2,0,0
929,2018-7-17,2018,7,2018-7,17,29,3,0,0,0,2,0,0,1,3,1,0
930,2018-7-18,2018,7,2018-7,18,29,4,0,0,0,2,0,0,0,3,0,0
931,2018-7-19,2018,7,2018-7,19,29,5,0,0,0,2,0,0,0,3,0,0
932,2018-7-20,2018,7,2018-7,20,29,6,0,0,1,3,1,0,0,3,0,0
933,2018-7-21,2018,7,2018-7,21,29,7,1,0,0,3,0,0,0,3,0,0
934,2018-7-22,2018,7,2018-7,22,30,1,1,0,0,3,0,0,0,3,0,0
935,2018-7-23,2018,7,2018-7,23,30,2,0,0,0,3,0,0,0,3,0,0
936,2018-7-24,2018,7,2018-7,24,30,3,0,0,0,3,0,0,1,4,0,0
937,2018-7-25,2018,7,2018-7,25,30,4,0,0,0,3,0,0,0,4,0,0
938,2018-7-26,2018,7,2018-7,26,30,5,0,0,0,3,0,0,0,4,0,0
939,2018-7-27,2018,7,2018-7,27,30,6,0,0,1,4,0,0,0,4,0,0
940,2018-7-28,2018,7,2018-7,28,30,7,1,0,0,4,0,0,0,4,0,0
941,2018-7-29,2018,7,2018-7,29,31,1,1,0,0,4,0,0,0,4,0,0
942,2018-7-30,2018,7,2018-7,30,31,2,0,0,0,4,0,0,0,4,0,0
943,2018-7-31,2018,7,2018-7,31,31,3,0,0,0,4,0,0,1,5,0,0
944,2018-8-1,2018,8,2018-8,1,31,4,0,0,0,0,0,0,0,0,0,0
945,2018-8-2,2018,8,2018-8,2,31,5,0,0,0,0,0,0,0,0,0,0
946,2018-8-3,2018,8,2018-8,3,31,6,0,0,1,1,0,0,0,0,0,0
947,2018-8-4,2018,8,2018-8,4,31,7,1,0,0,1,0,0,0,0,0,0
948,2018-8-5,2018,8,2018-8,5,32,1,1,0,0,1,0,0,0,0,0,0
949,2018-8-6,2018,8,2018-8,6,32,2,0,0,0,1,0,0,0,0,0,0
950,2018-8-7,2018,8,2018-8,7,32,3,0,0,0,1,0,0,1,1,0,0
951,2018-8-8,2018,8,2018-8,8,32,4,0,0,0,1,0,0,0,1,0,0
952,2018-8-9,2018,8,2018-8,9,32,5,0,0,0,1,0,0,0,1,0,0
953,2018-8-10,2018,8,2018-8,10,32,6,0,0,1,2,0,0,0,1,0,0
954,2018-8-11,2018,8,2018-8,11,32,7,1,0,0,2,0,0,0,1,0,0
955,2018-8-12,2018,8,2018-8,12,33,1,1,0,0,2,0,0,0,1,0,0
956,2018-8-13,2018,8,2018-8,13,33,2,0,0,0,2,0,0,0,1,0,0
957,2018-8-14,2018,8,2018-8,14,33,3,0,0,0,2,0,0,1,2,0,0
958,2018-8-15,2018,8,2018-8,15,33,4,0,0,0,2,0,0,0,2,0,0
959,2018-8-16,2018,8,2018-8,16,33,5,0,0,0,2,0,0,0,2,0,0
960,2018-8-17,2018,8,2018-8,17,33,6,0,0,1,3,1,0,0,2,0,0
961,2018-8-18,2018,8,2018-8,18,33,7,1,0,0,3,0,0,0,2,0,0
962,2018-8-19,2018,8,2018-8,19,34,1,1,0,0,3,0,0,0,2,0,0
963,2018-8-20,2018,8,2018-8,20,34,2,0,0,0,3,0,0,0,2,0,0
964,2018-8-21,2018,8,2018-8,21,34,3,0,0,0,3,0,0,1,3,1,0
965,2018-8-22,2018,8,2018-8,22,34,4,0,0,0,3,0,0,0,3,0,0
966,2018-8-23,2018,8,2018-8,23,34,5,0,0,0,3,0,0,0,3,0,0
967,2018-8-24,2018,8,2018-8,24,34,6,0,0,1,4,0,0,0,3,0,0
968,2018-8-25,2018,8,2018-8,25,34,7,1,0,0,4,0,0,0,3,0,0
969,2018-8-26,2018,8,2018-8,26,35,1,1,0,0,4,0,0,0,3,0,0
970,2018-8-27,2018,8,2018-8,27,35,2,0,0,0,4,0,0,0,3,0,0
971,2018-8-28,2018,8,2018-8,28,35,3,0,0,0,4,0,0,1,4,0,0
972,2018-8-29,2018,8,2018-8,29,35,4,0,0,0,4,0,0,0,4,0,0
973,2018-8-30,2018,8,2018-8,30,35,5,0,0,0,4,0,0,0,4,0,0
974,2018-8-31,2018,8,2018-8,31,35,6,0,0,1,5,0,0,0,4,0,0
975,2018-9-1,2018,9,2018-9,1,35,7,1,0,0,0,0,0,0,0,0,0
976,2018-9-2,2018,9,2018-9,2,36,1,1,0,0,0,0,0,0,0,0,0
977,2018-9-3,2018,9,2018-9,3,36,2,0,0,0,0,0,0,0,0,0,0
978,2018-9-4,2018,9,2018-9,4,36,3,0,0,0,0,0,0,1,1,0,0
979,2018-9-5,2018,9,2018-9,5,36,4,0,0,0,0,0,0,0,1,0,0
980,2018-9-6,2018,9,2018-9,6,36,5,0,0,0,0,0,0,0,1,0,0
981,2018-9-7,2018,9,2018-9,7,36,6,0,0,1,1,0,0,0,1,0,0
982,2018-9-8,2018,9,2018-9,8,36,7,1,0,0,1,0,0,0,1,0,0
983,2018-9-9,2018,9,2018-9,9,37,1,1,0,0,1,0,0,0,1,0,0
984,2018-9-10,2018,9,2018-9,10,37,2,0,0,0,1,0,0,0,1,0,0
985,2018-9-11,2018,9,2018-9,11,37,3,0,0,0,1,0,0,1,2,0,0
986,2018-9-12,2018,9,2018-9,12,37,4,0,0,0,1,0,0,0,2,0,0
987,2018-9-13,2018,9,2018-9,13,37,5,0,0,0,1,0,0,0,2,0,0
988,2018-9-14,2018,9,2018-9,14,37,6,0,0,1,2,0,0,0,2,0,0
989,2018-9-15,2018,9,2018-9,15,37,7,1,0,0,2,0,0,0,2,0,0
990,2018-9-16,2018,9,2018-9,16,38,1,1,0,0,2,0,0,0,2,0,0
991,2018-9-17,2018,9,2018-9,17,38,2,0,0,0,2,0,0,0,2,0,0
992,2018-9-18,2018,9,2018-9,18,38,3,0,0,0,2,0,0,1,3,1,1
993,2018-9-19,2018,9,2018-9,19,38,4,0,0,0,2,0,0,0,3,0,0
994,2018-9-20,2018,9,2018-9,20,38,5,0,0,0,2,0,0,0,3,0,0
995,2018-9-21,2018,9,2018-9,21,38,6,0,0,1,3,1,1,0,3,0,0
996,2018-9-22,2018,9,2018-9,22,38,7,1,0,0,3,0,0,0,3,0,0
997,2018-9-23,2018,9,2018-9,23,39,1,1,0,0,3,0,0,0,3,0,0
998,2018-9-24,2018,9,2018-9,24,39,2,0,0,0,3,0,0,0,3,0,0
999,2018-9-25,2018,9,2018-9,25,39,3,0,0,0,3,0,0,1,4,0,0
1000,2018-9-26,2018,9,2018-9,26,39,4,0,0,0,3,0,0,0,4,0,0
1001,2018-9-27,2018,9,2018-9,27,39,5,0,0,0,3,0,0,0,4,0,0
1002,2018-9-28,2018,9,2018-9,28,39,6,0,0,1,4,0,0,0,4,0,0
1003,2018-9-29,2018,9,2018-9,29,39,7,1,0,0,4,0,0,0,4,0,0
1004,2018-9-30,2018,9,2018-9,30,40,1,1,0,0,4,0,0,0,4,0,0
1005,2018-10-1,2018,10,2018-10,1,40,2,0,0,0,0,0,0,0,0,0,0
1006,2018-10-2,2018,10,2018-10,2,40,3,0,0,0,0,0,0,1,1,0,0
1007,2018-10-3,2018,10,2018-10,3,40,4,0,0,0,0,0,0,0,1,0,0
1008,2018-10-4,2018,10,2018-10,4,40,5,0,0,0,0,0,0,0,1,0,0
1009,2018-10-5,2018,10,2018-10,5,40,6,0,0,1,1,0,0,0,1,0,0
1010,2018-10-6,2018,10,2018-10,6,40,7,1,0,0,1,0,0,0,1,0,0
1011,2018-10-7,2018,10,2018-10,7,41,1,1,0,0,1,0,0,0,1,0,0
1012,2018-10-8,2018,10,2018-10,8,41,2,0,0,0,1,0,0,0,1,0,0
1013,2018-10-9,2018,10,2018-10,9,41,3,0,0,0,1,0,0,1,2,0,0
1014,2018-10-10,2018,10,2018-10,10,41,4,0,0,0,1,0,0,0,2,0,0
1015,2018-10-11,2018,10,2018-10,11,41,5,0,0,0,1,0,0,0,2,0,0
1016,2018-10-12,2018,10,2018-10,12,41,6,0,0,1,2,0,0,0,2,0,0
1017,2018-10-13,2018,10,2018-10,13,41,7,1,0,0,2,0,0,0,2,0,0
1018,2018-10-14,2018,10,2018-10,14,42,1,1,0,0,2,0,0,0,2,0,0
1019,2018-10-15,2018,10,2018-10,15,42,2,0,0,0,2,0,0,0,2,0,0
1020,2018-10-16,2018,10,2018-10,16,42,3,0,0,0,2,0,0,1,3,1,0
1021,2018-10-17,2018,10,2018-10,17,42,4,0,0,0,2,0,0,0,3,0,0
1022,2018-10-18,2018,10,2018-10,18,42,5,0,0,0,2,0,0,0,3,0,0
1023,2018-10-19,2018,10,2018-10,19,42,6,0,0,1,3,1,0,0,3,0,0
1024,2018-10-20,2018,10,2018-10,20,42,7,1,0,0,3,0,0,0,3,0,0
1025,2018-10-21,2018,10,2018-10,21,43,1,1,0,0,3,0,0,0,3,0,0
1026,2018-10-22,2018,10,2018-10,22,43,2,0,0,0,3,0,0,0,3,0,0
1027,2018-10-23,2018,10,2018-10,23,43,3,0,0,0,3,0,0,1,4,0,0
1028,2018-10-24,2018,10,2018-10,24,43,4,0,0,0,3,0,0,0,4,0,0
1029,2018-10-25,2018,10,2018-10,25,43,5,0,0,0,3,0,0,0,4,0,0
1030,2018-10-26,2018,10,2018-10,26,43,6,0,0,1,4,0,0,0,4,0,0
1031,2018-10-27,2018,10,2018-10,27,43,7,1,0,0,4,0,0,0,4,0,0
1032,2018-10-28,2018,10,2018-10,28,44,1,1,0,0,4,0,0,0,4,0,0
1033,2018-10-29,2018,10,2018-10,29,44,2,0,0,0,4,0,0,0,4,0,0
1034,2018-10-30,2018,10,2018-10,30,44,3,0,0,0,4,0,0,1,5,0,0
1035,2018-10-31,2018,10,2018-10,31,44,4,0,0,0,4,0,0,0,5,0,0
1036,2018-11-1,2018,11,2018-11,1,44,5,0,0,0,0,0,0,0,0,0,0
1037,2018-11-2,2018,11,2018-11,2,44,6,0,0,1,1,0,0,0,0,0,0
1038,2018-11-3,2018,11,2018-11,3,44,7,1,0,0,1,0,0,0,0,0,0
1039,2018-11-4,2018,11,2018-11,4,45,1,1,0,0,1,0,0,0,0,0,0
1040,2018-11-5,2018,11,2018-11,5,45,2,0,0,0,1,0,0,0,0,0,0
1041,2018-11-6,2018,11,2018-11,6,45,3,0,0,0,1,0,0,1,1,0,0
1042,2018-11-7,2018,11,2018-11,7,45,4,0,0,0,1,0,0,0,1,0,0
1043,2018-11-8,2018,11,2018-11,8,45,5,0,0,0,1,0,0,0,1,0,0
1044,2018-11-9,2018,11,2018-11,9,45,6,0,0,1,2,0,0,0,1,0,0
1045,2018-11-10,2018,11,2018-11,10,45,7,1,0,0,2,0,0,0,1,0,0
1046,2018-11-11,2018,11,2018-11,11,46,1,1,0,0,2,0,0,0,1,0,0
1047,2018-11-12,2018,11,2018-11,12,46,2,0,0,0,2,0,0,0,1,0,0
1048,2018-11-13,2018,11,2018-11,13,46,3,0,0,0,2,0,0,1,2,0,0
1049,2018-11-14,2018,11,2018-11,14,46,4,0,0,0,2,0,0,0,2,0,0
1050,2018-11-15,2018,11,2018-11,15,46,5,0,0,0,2,0,0,0,2,0,0
1051,2018-11-16,2018,11,2018-11,16,46,6,0,0,1,3,1,0,0,2,0,0
1052,2018-11-17,2018,11,2018-11,17,46,7,1,0,0,3,0,0,0,2,0,0
1053,2018-11-18,2018,11,2018-11,18,47,1,1,0,0,3,0,0,0,2,0,0
1054,2018-11-19,2018,11,2018-11,19,47,2,0,0,0,3,0,0,0,2,0,0
1055,2018-11-20,2018,11,2018-11,20,47,3,0,0,0,3,0,0,1,3,1,0
1056,2018-11-21,2018,11,2018-11,21,47,4,0,0,0,3,0,0,0,3,0,0
1057,2018-11-22,2018,11,2018-11,22,47,5,0,0,0,3,0,0,0,3,0,0
1058,2018-11-23,2018,11,2018-11,23,47,6,0,0,1,4,0,0,0,3,0,0
1059,2018-11-24,2018,11,2018-11,24,47,7,1,0,0,4,0,0,0,3,0,0
1060,2018-11-25,2018,11,2018-11,25,48,1,1,0,0,4,0,0,0,3,0,0
1061,2018-11-26,2018,11,2018-11,26,48,2,0,0,0,4,0,0,0,3,0,0
1062,2018-11-27,2018,11,2018-11,27,48,3,0,0,0,4,0,0,1,4,0,0
1063,2018-11-28,2018,11,2018-11,28,48,4,0,0,0,4,0,0,0,4,0,0
1064,2018-11-29,2018,11,2018-11,29,48,5,0,0,0,4,0,0,0,4,0,0
1065,2018-11-30,2018,11,2018-11,30,48,6,0,0,1,5,0,0,0,4,0,0
1066,2018-12-1,2018,12,2018-12,1,48,7,1,0,0,0,0,0,0,0,0,0
1067,2018-12-2,2018,12,2018-12,2,49,1,1,0,0,0,0,0,0,0,0,0
1068,2018-12-3,2018,12,2018-12,3,49,2,0,0,0,0,0,0,0,0,0,0
1069,2018-12-4,2018,12,2018-12,4,49,3,0,0,0,0,0,0,1,1,0,0
1070,2018-12-5,2018,12,2018-12,5,49,4,0,0,0,0,0,0,0,1,0,0
1071,2018-12-6,2018,12,2018-12,6,49,5,0,0,0,0,0,0,0,1,0,0
1072,2018-12-7,2018,12,2018-12,7,49,6,0,0,1,1,0,0,0,1,0,0
1073,2018-12-8,2018,12,2018-12,8,49,7,1,0,0,1,0,0,0,1,0,0
1074,2018-12-9,2018,12,2018-12,9,50,1,1,0,0,1,0,0,0,1,0,0
1075,2018-12-10,2018,12,2018-12,10,50,2,0,0,0,1,0,0,0,1,0,0
1076,2018-12-11,2018,12,2018-12,11,50,3,0,0,0,1,0,0,1,2,0,0
1077,2018-12-12,2018,12,2018-12,12,50,4,0,0,0,1,0,0,0,2,0,0
1078,2018-12-13,2018,12,2018-12,13,50,5,0,0,0,1,0,0,0,2,0,0
1079,2018-12-14,2018,12,2018-12,14,50,6,0,0,1,2,0,0,0,2,0,0
1080,2018-12-15,2018,12,2018-12,15,50,7,1,0,0,2,0,0,0,2,0,0
1081,2018-12-16,2018,12,2018-12,16,51,1,1,0,0,2,0,0,0,2,0,0
1082,2018-12-17,2018,12,2018-12,17,51,2,0,0,0,2,0,0,0,2,0,0
1083,2018-12-18,2018,12,2018-12,18,51,3,0,0,0,2,0,0,1,3,1,1
1084,2018-12-19,2018,12,2018-12,19,51,4,0,0,0,2,0,0,0,3,0,0
1085,2018-12-20,2018,12,2018-12,20,51,5,0,0,0,2,0,0,0,3,0,0
1086,2018-12-21,2018,12,2018-12,21,51,6,0,0,1,3,1,1,0,3,0,0
1087,2018-12-22,2018,12,2018-12,22,51,7,1,0,0,3,0,0,0,3,0,0
1088,2018-12-23,2018,12,2018-12,23,52,1,1,0,0,3,0,0,0,3,0,0
1089,2018-12-24,2018,12,2018-12,24,52,2,0,0,0,3,0,0,0,3,0,0
1090,2018-12-25,2018,12,2018-12,25,52,3,0,0,0,3,0,0,1,4,0,0
1091,2018-12-26,2018,12,2018-12,26,52,4,0,0,0,3,0,0,0,4,0,0
1092,2018-12-27,2018,12,2018-12,27,52,5,0,0,0,3,0,0,0,4,0,0
1093,2018-12-28,2018,12,2018-12,28,52,6,0,0,1,4,0,0,0,4,0,0
1094,2018-12-29,2018,12,2018-12,29,52,7,1,0,0,4,0,0,0,4,0,0
1095,2018-12-30,2018,12,2018-12,30,53,1,1,0,0,4,0,0,0,4,0,0
1096,2018-12-31,2018,12,2018-12,31,53,2,0,0,0,4,0,0,0,4,0,0
1097,2019-1-1,2019,1,2019-1,1,1,3,0,0,0,0,0,0,1,1,0,0
1098,2019-1-2,2019,1,2019-1,2,1,4,0,0,0,0,0,0,0,1,0,0
1099,2019-1-3,2019,1,2019-1,3,1,5,0,0,0,0,0,0,0,1,0,0
1100,2019-1-4,2019,1,2019-1,4,1,6,0,0,1,1,0,0,0,1,0,0
1101,2019-1-5,2019,1,2019-1,5,1,7,1,0,0,1,0,0,0,1,0,0
1102,2019-1-6,2019,1,2019-1,6,2,1,1,0,0,1,0,0,0,1,0,0
1103,2019-1-7,2019,1,2019-1,7,2,2,0,0,0,1,0,0,0,1,0,0
1104,2019-1-8,2019,1,2019-1,8,2,3,0,0,0,1,0,0,1,2,0,0
1105,2019-1-9,2019,1,2019-1,9,2,4,0,0,0,1,0,0,0,2,0,0
1106,2019-1-10,2019,1,2019-1,10,2,5,0,0,0,1,0,0,0,2,0,0
1107,2019-1-11,2019,1,2019-1,11,2,6,0,0,1,2,0,0,0,2,0,0
1108,2019-1-12,2019,1,2019-1,12,2,7,1,0,0,2,0,0,0,2,0,0
1109,2019-1-13,2019,1,2019-1,13,3,1,1,0,0,2,0,0,0,2,0,0
1110,2019-1-14,2019,1,2019-1,14,3,2,0,0,0,2,0,0,0,2,0,0
1111,2019-1-15,2019,1,2019-1,15,3,3,0,0,0,2,0,0,1,3,1,0
1112,2019-1-16,2019,1,2019-1,16,3,4,0,0,0,2,0,0,0,3,0,0
1113,2019-1-17,2019,1,2019-1,17,3,5,0,0,0,2,0,0,0,3,0,0
1114,2019-1-18,2019,1,2019-1,18,3,6,0,0,1,3,1,0,0,3,0,0
1115,2019-1-19,2019,1,2019-1,19,3,7,1,0,0,3,0,0,0,3,0,0
1116,2019-1-20,2019,1,2019-1,20,4,1,1,0,0,3,0,0,0,3,0,0
1117,2019-1-21,2019,1,2019-1,21,4,2,0,0,0,3,0,0,0,3,0,0
1118,2019-1-22,2019,1,2019-1,22,4,3,0,0,0,3,0,0,1,4,0,0
1119,2019-1-23,2019,1,2019-1,23,4,4,0,0,0,3,0,0,0,4,0,0
1120,2019-1-24,2019,1,2019-1,24,4,5,0,0,0,3,0,0,0,4,0,0
1121,2019-1-25,2019,1,2019-1,25,4,6,0,0,1,4,0,0,0,4,0,0
1122,2019-1-26,2019,1,2019-1,26,4,7,1,0,0,4,0,0,0,4,0,0
1123,2019-1-27,2019,1,2019-1,27,5,1,1,0,0,4,0,0,0,4,0,0
1124,2019-1-28,2019,1,2019-1,28,5,2,0,0,0,4,0,0,0,4,0,0
1125,2019-1-29,2019,1,2019-1,29,5,3,0,0,0,4,0,0,1,5,0,0
1126,2019-1-30,2019,1,2019-1,30,5,4,0,0,0,4,0,0,0,5,0,0
1127,2019-1-31,2019,1,2019-1,31,5,5,0,0,0,4,0,0,0,5,0,0
1128,2019-2-1,2019,2,2019-2,1,5,6,0,0,1,1,0,0,0,0,0,0
1129,2019-2-2,2019,2,2019-2,2,5,7,1,0,0,1,0,0,0,0,0,0
1130,2019-2-3,2019,2,2019-2,3,6,1,1,0,0,1,0,0,0,0,0,0
1131,2019-2-4,2019,2,2019-2,4,6,2,0,0,0,1,0,0,0,0,0,0
1132,2019-2-5,2019,2,2019-2,5,6,3,0,0,0,1,0,0,1,1,0,0
1133,2019-2-6,2019,2,2019-2,6,6,4,0,0,0,1,0,0,0,1,0,0
1134,2019-2-7,2019,2,2019-2,7,6,5,0,0,0,1,0,0,0,1,0,0
1135,2019-2-8,2019,2,2019-2,8,6,6,0,0,1,2,0,0,0,1,0,0
1136,2019-2-9,2019,2,2019-2,9,6,7,1,0,0,2,0,0,0,1,0,0
1137,2019-2-10,2019,2,2019-2,10,7,1,1,0,0,2,0,0,0,1,0,0
1138,2019-2-11,2019,2,2019-2,11,7,2,0,0,0,2,0,0,0,1,0,0
1139,2019-2-12,2019,2,2019-2,12,7,3,0,0,0,2,0,0,1,2,0,0
1140,2019-2-13,2019,2,2019-2,13,7,4,0,0,0,2,0,0,0,2,0,0
1141,2019-2-14,2019,2,2019-2,14,7,5,0,0,0,2,0,0,0,2,0,0
1142,2019-2-15,2019,2,2019-2,15,7,6,0,0,1,3,1,0,0,2,0,0
1143,2019-2-16,2019,2,2019-2,16,7,7,1,0,0,3,0,0,0,2,0,0
1144,2019-2-17,2019,2,2019-2,17,8,1,1,0,0,3,0,0,0,2,0,0
1145,2019-2-18,2019,2,2019-2,18,8,2,0,0,0,3,0,0,0,2,0,0
1146,2019-2-19,2019,2,2019-2,19,8,3,0,0,0,3,0,0,1,3,1,0
1147,2019-2-20,2019,2,2019-2,20,8,4,0,0,0,3,0,0,0,3,0,0
1148,2019-2-21,2019,2,2019-2,21,8,5,0,0,0,3,0,0,0,3,0,0
1149,2019-2-22,2019,2,2019-2,22,8,6,0,0,1,4,0,0,0,3,0,0
1150,2019-2-23,2019,2,2019-2,23,8,7,1,0,0,4,0,0,0,3,0,0
1151,2019-2-24,2019,2,2019-2,24,9,1,1,0,0,4,0,0,0,3,0,0
1152,2019-2-25,2019,2,2019-2,25,9,2,0,0,0,4,0,0,0,3,0,0
1153,2019-2-26,2019,2,2019-2,26,9,3,0,0,0,4,0,0,1,4,0,0
1154,2019-2-27,2019,2,2019-2,27,9,4,0,0,0,4,0,0,0,4,0,0
1155,2019-2-28,2019,2,2019-2,28,9,5,0,0,0,4,0,0,0,4,0,0
1156,2019-3-1,2019,3,2019-3,1,9,6,0,0,1,1,0,0,0,0,0,0
1157,2019-3-2,2019,3,2019-3,2,9,7,1,0,0,1,0,0,0,0,0,0
1158,2019-3-3,2019,3,2019-3,3,10,1,1,0,0,1,0,0,0,0,0,0
1159,2019-3-4,2019,3,2019-3,4,10,2,0,0,0,1,0,0,0,0,0,0
1160,2019-3-5,2019,3,2019-3,5,10,3,0,0,0,1,0,0,1,1,0,0
1161,2019-3-6,2019,3,2019-3,6,10,4,0,0,0,1,0,0,0,1,0,0
1162,2019-3-7,2019,3,2019-3,7,10,5,0,0,0,1,0,0,0,1,0,0
1163,2019-3-8,2019,3,2019-3,8,10,6,0,0,1,2,0,0,0,1,0,0
1164,2019-3-9,2019,3,2019-3,9,10,7,1,0,0,2,0,0,0,1,0,0
1165,2019-3-10,2019,3,2019-3,10,11,1,1,0,0,2,0,0,0,1,0,0
1166,2019-3-11,2019,3,2019-3,11,11,2,0,0,0,2,0,0,0,1,0,0
1167,2019-3-12,2019,3,2019-3,12,11,3,0,0,0,2,0,0,1,2,0,0
1168,2019-3-13,2019,3,2019-3,13,11,4,0,0,0,2,0,0,0,2,0,0
1169,2019-3-14,2019,3,2019-3,14,11,5,0,0,0,2,0,0,0,2,0,0
1170,2019-3-15,2019,3,2019-3,15,11,6,0,0,1,3,1,1,0,2,0,0
1171,2019-3-16,2019,3,2019-3,16,11,7,1,0,0,3,0,0,0,2,0,0
1172,2019-3-17,2019,3,2019-3,17,12,1,1,0,0,3,0,0,0,2,0,0
1173,2019-3-18,2019,3,2019-3,18,12,2,0,0,0,3,0,0,0,2,0,0
1174,2019-3-19,2019,3,2019-3,19,12,3,0,0,0,3,0,0,1,3,1,1
1175,2019-3-20,2019,3,2019-3,20,12,4,0,0,0,3,0,0,0,3,0,0
1176,2019-3-21,2019,3,2019-3,21,12,5,0,0,0,3,0,0,0,3,0,0
1177,2019-3-22,2019,3,2019-3,22,12,6,0,0,1,4,0,0,0,3,0,0
1178,2019-3-23,2019,3,2019-3,23,12,7,1,0,0,4,0,0,0,3,0,0
1179,2019-3-24,2019,3,2019-3,24,13,1,1,0,0,4,0,0,0,3,0,0
1180,2019-3-25,2019,3,2019-3,25,13,2,0,0,0,4,0,0,0,3,0,0
1181,2019-3-26,2019,3,2019-3,26,13,3,0,0,0,4,0,0,1,4,0,0
1182,2019-3-27,2019,3,2019-3,27,13,4,0,0,0,4,0,0,0,4,0,0
1183,2019-3-28,2019,3,2019-3,28,13,5,0,0,0,4,0,0,0,4,0,0
1184,2019-3-29,2019,3,2019-3,29,13,6,0,0,1,5,0,0,0,4,0,0
1185,2019-3-30,2019,3,2019-3,30,13,7,1,0,0,5,0,0,0,4,0,0
1186,2019-3-31,2019,3,2019-3,31,14,1,1,0,0,5,0,0,0,4,0,0
1187,2019-4-1,2019,4,2019-4,1,14,2,0,0,0,0,0,0,0,0,0,0
1188,2019-4-2,2019,4,2019-4,2,14,3,0,0,0,0,0,0,1,1,0,0
1189,2019-4-3,2019,4,2019-4,3,14,4,0,0,0,0,0,0,0,1,0,0
1190,2019-4-4,2019,4,2019-4,4,14,5,0,0,0,0,0,0,0,1,0,0
1191,2019-4-5,2019,4,2019-4,5,14,6,0,0,1,1,0,0,0,1,0,0
1192,2019-4-6,2019,4,2019-4,6,14,7,1,0,0,1,0,0,0,1,0,0
1193,2019-4-7,2019,4,2019-4,7,15,1,1,0,0,1,0,0,0,1,0,0
1194,2019-4-8,2019,4,2019-4,8,15,2,0,0,0,1,0,0,0,1,0,0
1195,2019-4-9,2019,4,2019-4,9,15,3,0,0,0,1,0,0,1,2,0,0
1196,2019-4-10,2019,4,2019-4,10,15,4,0,0,0,1,0,0,0,2,0,0
1197,2019-4-11,2019,4,2019-4,11,15,5,0,0,0,1,0,0,0,2,0,0
1198,2019-4-12,2019,4,2019-4,12,15,6,0,0,1,2,0,0,0,2,0,0
1199,2019-4-13,2019,4,2019-4,13,15,7,1,0,0,2,0,0,0,2,0,0
1200,2019-4-14,2019,4,2019-4,14,16,1,1,0,0,2,0,0,0,2,0,0
1201,2019-4-15,2019,4,2019-4,15,16,2,0,0,0,2,0,0,0,2,0,0
1202,2019-4-16,2019,4,2019-4,16,16,3,0,0,0,2,0,0,1,3,1,0
1203,2019-4-17,2019,4,2019-4,17,16,4,0,0,0,2,0,0,0,3,0,0
1204,2019-4-18,2019,4,2019-4,18,16,5,0,0,0,2,0,0,0,3,0,0
1205,2019-4-19,2019,4,2019-4,19,16,6,0,0,1,3,1,0,0,3,0,0
1206,2019-4-20,2019,4,2019-4,20,16,7,1,0,0,3,0,0,0,3,0,0
1207,2019-4-21,2019,4,2019-4,21,17,1,1,0,0,3,0,0,0,3,0,0
1208,2019-4-22,2019,4,2019-4,22,17,2,0,0,0,3,0,0,0,3,0,0
1209,2019-4-23,2019,4,2019-4,23,17,3,0,0,0,3,0,0,1,4,0,0
1210,2019-4-24,2019,4,2019-4,24,17,4,0,0,0,3,0,0,0,4,0,0
1211,2019-4-25,2019,4,2019-4,25,17,5,0,0,0,3,0,0,0,4,0,0
1212,2019-4-26,2019,4,2019-4,26,17,6,0,0,1,4,0,0,0,4,0,0
1213,2019-4-27,2019,4,2019-4,27,17,7,1,0,0,4,0,0,0,4,0,0
1214,2019-4-28,2019,4,2019-4,28,18,1,1,0,0,4,0,0,0,4,0,0
1215,2019-4-29,2019,4,2019-4,29,18,2,0,0,0,4,0,0,0,4,0,0
1216,2019-4-30,2019,4,2019-4,30,18,3,0,0,0,4,0,0,1,5,0,0
1217,2019-5-1,2019,5,2019-5,1,18,4,0,0,0,0,0,0,0,0,0,0
1218,2019-5-2,2019,5,2019-5,2,18,5,0,0,0,0,0,0,0,0,0,0
1219,2019-5-3,2019,5,2019-5,3,18,6,0,0,1,1,0,0,0,0,0,0
1220,2019-5-4,2019,5,2019-5,4,18,7,1,0,0,1,0,0,0,0,0,0
